id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
3435,保利香槟国际,硚口,199,22398元/平米,3室2厅1厨1卫,低楼层 (共34层),88.85㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯六户,有,null,2023-04-11,商品房,2015-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220915jTvnE
3436,汉西公寓,硚口,127,15035元/平米,2室1厅1厨1卫,高楼层 (共7层),84.47㎡,平层,暂无数据,板楼,东 西,钢混结构,其他,两梯两户,有,null,2023-03-14,商品房,2011-05-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230314Qr4uT
3437,中大长江紫都四期,武昌,237,18847元/平米,3室2厅1厨2卫,高楼层 (共32层),125.75㎡,平层,99.42㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-04-22,商品房,2015-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221208akEi6
3438,中北春天,武昌,172,21522元/平米,2室1厅1厨1卫,低楼层 (共33层),79.92㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-03-14,商品房,2020-09-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230315Ik7oy
3439,兴和嘉园,江岸,125,10628元/平米,3室2厅1厨2卫,高楼层 (共32层),117.62㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,null,2023-04-13,限价商品房,2019-04-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202001062wuB0
3440,优活城,武昌,399,28872元/平米,5室1厅1厨2卫,高楼层 (共33层),138.2㎡,复式,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,null,2023-02-25,商品房,2017-05-09,普通住宅,满五年,非共有,"
                                有抵押 150万元 客户偿还
                              ",已上传房本照片,202005196l0cF
3441,省客运宿舍,武昌,115,20481元/平米,2室1厅1厨1卫,低楼层 (共6层),56.15㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯两户,无,null,2023-03-25,商品房,2015-03-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230329TI7Ip
3442,春天里,洪山,285,31482元/平米,3室2厅1厨1卫,高楼层 (共31层),90.53㎡,平层,65.15㎡,板楼,南,钢混结构,其他,两梯三户,有,null,2023-03-26,商品房,2015-12-11,普通住宅,满五年,非共有,"
                                有抵押 30万元 中国银行 公积金 客户偿还
                              ",已上传房本照片,20230326g00hV
3443,华润置地橡树湾,武昌,153,23766元/平米,2室1厅1厨1卫,高楼层 (共18层),64.38㎡,平层,50.72㎡,板楼,南,钢混结构,精装,两梯六户,有,null,2023-03-25,商品房,2021-06-23,普通住宅,未满两年,非共有,"
                                有抵押 100万元 金融公司垫资
                              ",已上传房本照片,	20211009CA3cS
3444,安顺家园,武昌,280,28415元/平米,2室1厅1厨1卫,中楼层 (共18层),98.54㎡,平层,78.82㎡,塔楼,南,钢混结构,精装,两梯四户,有,null,2023-04-25,商品房,2014-05-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202202140Y5kw
3445,保利上城,洪山,195,16437元/平米,3室2厅1厨2卫,中楼层 (共34层),118.64㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,三梯六户,有,null,2020-11-23,商品房,2021-04-24,普通住宅,满两年,非共有,"
                                有抵押 60万元 客户偿还
                              ",已上传房本照片,	20210430jv424
3446,长江明珠,江岸,109,11789元/平米,3室2厅1厨1卫,中楼层 (共11层),92.46㎡,平层,92㎡,板塔结合,东南,框架结构,精装,一梯四户,有,null,2023-04-06,商品房,2012-05-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230406XWd3u	
3447,金沙泊岸,武昌,485,35348元/平米,3室2厅1厨2卫,高楼层 (共53层),137.21㎡,平层,105.31㎡,塔楼,南 北,钢混结构,毛坯,七梯八户,有,null,2023-04-14,商品房,2019-11-14,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230414PxAYP
3448,南益巴黎豪庭,东湖高新,212,22319元/平米,2室2厅1厨1卫,低楼层 (共23层),94.99㎡,平层,75.13㎡,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-02-03,商品房,2010-08-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230206OqZGQ
3449,电建地产盛世江城,江汉,258,22406元/平米,3室2厅1厨1卫,中楼层 (共52层),115.15㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯四户,有,null,2023-03-23,商品房,2020-03-20,普通住宅,满两年,非共有,"
                                有抵押 98万元 客户偿还
                              ",已上传房本照片,20230327MZqOO
3450,武铁洪山住宅小区,武昌,116,18707元/平米,2室1厅1厨1卫,低楼层 (共7层),62.01㎡,平层,52.46㎡,板楼,南 东北,混合结构,精装,一梯两户,无,null,2023-02-15,商品房,2016-01-25,普通住宅,满五年,非共有,"
                                有抵押 37万元 工商银行 客户偿还
                              ",已上传房本照片,	20230215uDaY2
3451,天鹅湖假日山庄,沌口开发区,120,14087元/平米,2室1厅1厨1卫,低楼层 (共5层),85.19㎡,错层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-04-13,商品房,2007-07-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230413DsUUL
3452,阳光花园,江汉,188,16397元/平米,4室2厅1厨2卫,高楼层 (共7层),114.66㎡,复式,102.87㎡,塔楼,北 南,钢混结构,简装,一梯四户,无,null,2023-03-19,商品房,2014-06-26,普通住宅,满五年,共有,"
                                有抵押 25万元 公积金 业主自还
                              ",已上传房本照片,20230321WdXZQ
3453,洺悦府,硚口,260,23354元/平米,3室2厅1厨2卫,低楼层 (共44层),111.33㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,null,2022-04-28,商品房,2020-07-28,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220428NuvH0
3454,保利上城西区,洪山,185.9,16936元/平米,3室2厅1厨2卫,低楼层 (共40层),109.77㎡,平层,83.79㎡,板塔结合,南,钢混结构,精装,三梯六户,有,null,2023-02-07,商品房,2020-08-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220223scjxg
3455,百花居,武昌,142,12903元/平米,2室2厅1厨1卫,中楼层 (共8层),110.06㎡,平层,暂无数据,塔楼,南 北,混合结构,简装,一梯两户,无,null,2023-04-01,商品房,2004-08-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230401duFi5
3456,三金鑫城国际聚福苑,江汉,238,19062元/平米,3室2厅1厨2卫,高楼层 (共31层),124.86㎡,平层,100.69㎡,板塔结合,南 北,钢混结构,其他,两梯四户,有,null,2023-04-24,商品房,2015-04-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230425mp4IM
3457,工农兵路16号,江岸,209,18287元/平米,3室2厅1厨2卫,中楼层 (共10层),114.29㎡,平层,暂无数据,暂无数据,南 北,钢混结构,简装,一梯两户,有,null,2023-04-01,经济适用房,2020-06-13,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202304011ncRJ
3458,知音人家,蔡甸,100,7476元/平米,3室2厅1厨2卫,低楼层 (共6层),133.77㎡,错层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-04-12,商品房,2020-07-06,普通住宅,满两年,非共有,"
                                有抵押 35万元 客户偿还
                              ",已上传房本照片,20230414r7nw4
3459,华生汉口城市广场北区,硚口,52,11302元/平米,1室1厅1厨1卫,低楼层 (共17层),46.01㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯六户,有,null,2023-04-27,拆迁还建房,2019-07-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220725fsmI1
3460,金地中法仟佰汇,蔡甸,113,9480元/平米,3室2厅1厨2卫,低楼层 (共34层),119.21㎡,平层,96.41㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2021-09-24,商品房,2021-04-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210924KBGDI
3461,葛洲坝国际广场(江汉),江汉,236,21810元/平米,3室2厅1厨1卫,低楼层 (共42层),108.21㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,三梯四户,有,null,2023-04-18,商品房,2016-08-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220627K6S8f
3462,人信奥林花园冠军苑,沌口开发区,190,9611元/平米,5室2厅1厨2卫,高楼层 (共5层),197.7㎡,复式,177.12㎡,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-16,商品房,2010-08-02,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20200423yY2tr
3463,钢花南苑,洪山,93,12714元/平米,2室2厅1厨1卫,中楼层 (共7层),73.15㎡,平层,暂无数据,板楼,南,混合结构,精装,一梯两户,无,null,2022-12-25,商品房,2022-12-25,普通住宅,未满两年,非共有,"
                                有抵押 24万元 建设银行 客户偿还
                              ",已上传房本照片,20221225UuVOG
3464,百瑞景中央生活区四期,武昌,273,30524元/平米,2室2厅1厨1卫,低楼层 (共34层),89.44㎡,平层,66.29㎡,板楼,南 北,钢混结构,简装,两梯四户,有,null,2023-03-01,商品房,2017-10-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230307ilTaM
3465,江零南苑,武昌,210,24556元/平米,2室1厅1厨1卫,高楼层 (共25层),85.52㎡,平层,85.52㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2021-10-09,经济适用房,2021-04-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211125SOdRy
3466,光谷188国际社区,东湖高新,210,24553元/平米,2室2厅1厨1卫,高楼层 (共32层),85.53㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2022-12-30,商品房,2020-09-14,普通住宅,满两年,共有,"
                                有抵押 40万元 客户偿还
                              ",已上传房本照片,20210623KY8re
3467,融侨锦江,硚口,268,23623元/平米,3室2厅1厨1卫,高楼层 (共45层),113.45㎡,平层,暂无数据,板楼,东南,钢混结构,其他,三梯三户,有,null,2023-04-21,商品房,2016-03-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202304226oMAu
3468,金秋千秋,武昌,1800,67881元/平米,8室1厅1厨4卫,低楼层 (共3层),265.17㎡,复式,暂无数据,暂无数据,南 北,混合结构,精装,一梯一户,暂无数据,null,2023-04-23,商品房,2004-11-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210826CD1sH
3469,怡景江南,江夏,156,10054元/平米,4室2厅1厨2卫,中楼层 (共25层),155.17㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,有,null,2020-06-17,商品房,2018-07-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200618fDEWn
3470,瑞云居,江岸,140,18625元/平米,2室2厅1厨1卫,低楼层 (共32层),75.17㎡,平层,暂无数据,板楼,东 南,钢混结构,精装,三梯六户,有,null,2022-08-06,商品房,2020-12-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220806Se4kT
3471,阳光花园益康苑,江汉,208,18821元/平米,3室2厅1厨1卫,中楼层 (共7层),110.52㎡,平层,98.01㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-03-05,商品房,2009-11-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202303088H2X3
